旺泉街道办事处	110113013000
高丽营镇	110113101000
李桥镇	110113104000
李遂镇	110113105000
南彩镇	110113106000
北务镇	110113108000
大孙各庄镇	110113109000
张镇	110113110000
龙湾屯镇	110113111000
木林镇	110113112000
北小营镇	110113113000
北石槽镇	110113115000
赵全营镇	110113116000
城北街道办事处	110114001000
南口地区办事处	110114002000
马池口地区办事处	110114003000
沙河地区办事处	110114004000
城南街道办事处	110114005000
回龙观地区办事处	110114006000
东小口地区办事处	110114007000
天通苑北街道办事处	110114008000
天通苑南街道办事处	110114009000
霍营街道办事处	110114010000
阳坊镇	110114104000
小汤山镇	110114110000
南邵镇	110114111000
崔村镇	110114112000
百善镇	110114113000
北七家镇	110114115000
兴寿镇	110114116000
流村镇	110114118000
十三陵镇	110114119000
延寿镇	110114120000
兴丰街道办事处	110115001000
林校路街道办事处	110115002000
清源街道办事处	110115003000
亦庄地区办事处	110115004000
黄村地区办事处	110115005000
旧宫地区办事处	110115006000
西红门地区办事处	110115007000
瀛海地区办事处	110115008000
观音寺街道办事处	110115009000
天宫院街道办事处	110115010000
高米店街道办事处	110115011000
荣华街道办事处	110115012000
博兴街道办事处	110115013000
青云店镇	110115103000
采育镇	110115104000
安定镇	110115105000
礼贤镇	110115106000
榆垡镇	110115107000
庞各庄镇	110115108000
北臧村镇	110115109000
魏善庄镇	110115110000
长子营镇	110115111000
泉河街道办事处	110116001000
龙山街道办事处	110116002000
怀柔地区办事处	110116003000
雁栖地区办事处	110116004000
庙城地区办事处	110116005000
北房镇	110116102000
杨宋镇	110116103000
桥梓镇	110116105000
怀北镇	110116106000
汤河口镇	110116107000
渤海镇	110116108000
九渡河镇	110116109000
琉璃庙镇	110116110000
宝山镇	110116111000
长哨营满族乡	110116211000
喇叭沟门满族乡	110116213000
滨河街道办事处	110117001000
兴谷街道办事处	110117002000
渔阳地区办事处	110117003000
峪口地区办事处	110117004000
马坊地区办事处	110117005000
金海湖地区办事处	110117006000
东高村镇	110117101000
山东庄镇	110117102000
南独乐河镇	110117104000
